,mag
61502,3.24
61504,0.5
61505,1.3
61507,0.6
61513,0.19
61515,0.43
61521,1.55
61526,0.74
61527,0.86
61528,1.3
61533,0.55
61535,1.06
61537,1.43
61538,1.38
61540,1.17
61542,0.97
61543,0.41
61546,0.33
61547,0.7
61553,0.57
61554,1.49
61555,0.17
61558,2.97
61560,0.27
61566,1.32
61570,1.06
61574,0.5
61576,1.24
61579,0.57
61580,1.15
61583,1.1
61584,0.86
61585,0.7
61589,1.09
61591,0.0
61593,0.28
61597,1.82
61598,0.97
61599,1.39
61600,0.5
61602,0.9
61604,2.14
61605,0.36
61609,1.81
61614,1.09
61615,1.01
61617,1.3
61618,0.89
61619,0.91
61623,0.7
61624,0.57
61629,0.79
61632,0.52
61635,3.09
61637,0.67
61638,1.35
61642,0.55
61644,0.84
61645,0.56
61646,1.2
61648,1.6
61649,1.0
61655,1.09
61656,0.89
61660,0.96
61662,0.7
61664,1.02
61667,0.53
61673,1.04
61679,1.0
61680,0.51
61684,1.4
61685,0.15
61687,0.46
61688,1.0
61689,1.37
61690,1.79
61691,1.92
61695,0.6
61697,1.08
61699,2.72
61700,0.99
61702,0.7
61703,1.13
61704,0.99
61705,0.91
61707,0.56
61708,0.82
61713,1.32
61715,0.9
61722,0.55
61728,0.96
61729,2.13
61731,0.37
61735,2.35
61737,1.13
61739,1.48
61742,0.5
61748,0.6
61750,1.12
61752,1.5
61756,1.38
61760,0.83
61765,1.6
61767,0.93
61768,1.19
61774,0.53
61775,0.54
61776,0.98
61782,0.56
61789,1.0
61790,0.97
61791,2.1
61792,1.51
61793,1.7
61794,1.63
61798,0.64
61803,1.7
61805,0.89
61806,0.28
61807,1.07
61808,2.58
61811,1.24
61813,0.91
61824,1.38
61825,1.24
61828,0.8
61829,0.24
61833,0.75
61835,1.47
61836,0.18
61839,1.2
61840,0.99
61841,1.8
61844,1.48
61849,0.18
61851,1.03
61852,1.21
61853,0.5
61855,1.27
61859,0.32
61861,0.91
61862,0.79
61867,0.9
61870,0.93
61871,0.96
61875,0.85
61877,0.2
61878,0.9
61881,1.0
61889,0.44
61890,0.48
61893,0.1
61894,1.02
61895,1.3
61896,0.35
61897,0.41
61904,0.47
61908,0.8
61910,0.1
61914,0.26
61916,0.5
61917,0.72
61918,0.72
61920,2.4
61923,0.74
61924,1.36
61930,0.43
61933,0.4
61936,0.47
61938,0.9
61939,1.27
61942,2.03
61947,0.96
61949,1.1
61955,0.97
61956,1.02
61957,1.27
61961,0.51
61965,0.67
61966,1.77
61971,1.09
61976,0.87
61984,0.17
61985,0.68
61990,0.69
62006,0.22
62010,1.18
62012,0.92
62013,0.73
62017,1.05
62018,1.13
62021,0.2
62027,0.44
62028,0.63
62033,0.22
62036,0.38
62044,0.5
62045,0.66
62047,0.77
62048,1.4
62049,1.43
62050,0.76
62061,0.67
62063,0.6
62069,1.07
62071,0.4
62080,1.44
62082,1.54
62091,1.05
62092,1.29
62099,0.75
62108,0.9
62111,0.33
62112,0.95
62113,1.58
62115,0.74
62120,0.88
62121,1.42
62122,1.24
62123,1.8
62124,1.31
62132,1.67
62133,0.91
62135,1.63
62144,0.78
62146,0.98
62149,0.33
62151,2.24
62152,0.4
62156,0.9
62157,1.7
62158,0.8
62163,1.69
62169,0.96
62171,0.2
62172,0.92
62178,1.42
62181,0.89
62182,1.13
62185,0.3
62190,1.28
62200,0.23
62208,2.45
62215,0.6
62216,0.59
62222,1.28
62225,1.23
62226,0.73
62233,1.17
62237,1.08
62243,0.63
62247,0.9
62249,0.55
62254,0.95
62255,0.13
62256,0.7
62257,1.07
62258,0.9
62259,0.78
62260,1.07
62261,0.53
62263,0.8
62271,1.71
62272,1.21
62275,1.19
62276,0.38
62281,0.76
62283,0.6
62293,1.55
62297,1.64
62298,0.6
62304,0.49
62306,0.82
62307,1.18
62310,0.44
62317,1.0
62319,1.2
62325,1.57
62327,0.84
62336,0.34
62340,0.81
62341,0.62
62342,1.23
62346,0.71
62354,1.23
62355,1.27
62362,0.22
62363,1.14
62364,0.16
62370,0.7
62372,0.27
62376,0.46
62380,0.79
62384,1.17
62388,0.46
62391,0.2
62393,1.01
62397,1.1
62406,0.6
62412,0.9
62414,1.0
62415,1.05
62416,2.04
62421,1.59
62422,0.96
62427,0.5
62428,0.8
62433,2.41
62434,0.16
62448,0.25
62453,0.74
62470,1.48
62471,1.38
62473,0.55
62478,1.46
62479,1.44
62482,1.73
62484,0.84
62487,0.81
62488,0.16
62489,0.74
62494,0.53
62495,0.44
62501,0.5
62509,1.81
62513,2.6
62522,1.13
62536,0.97
62537,0.31
62542,0.95
62546,0.21
62547,1.86
62550,2.73
62566,0.79
62579,0.83
62583,1.11
62585,0.66
62591,0.67
62592,1.54
62596,0.57
62597,0.8
62602,1.34
62605,0.65
62634,2.01
62637,1.35
62643,0.8
62645,0.79
62673,1.04
62684,1.7
62692,1.4
62702,0.47
62704,0.78
62706,0.39
62720,1.42
62721,1.43
62732,0.7
62743,1.13
62744,0.48
62758,0.95
62762,0.5
62764,0.5
62767,1.45
62780,0.88
62786,0.24
62789,2.0
62795,1.53
62799,1.79
62800,1.89
62805,0.9
62806,1.07
62812,0.9
62813,1.4
62826,0.5
62837,3.37
62842,0.79
62845,0.98
62865,1.5
62882,0.8
62884,1.0
62899,1.84
62900,0.63
62904,1.0
62921,0.6
62939,1.21
62955,1.1
62957,1.2
62958,1.2
62962,1.2
62969,1.41
62974,0.95
62981,1.21
62982,0.48
62988,0.9
62990,0.6
63002,1.64
63003,0.71
63006,1.17
63008,0.6
63009,0.5
63024,0.9
63028,0.6
63043,1.48
63047,0.34
63051,0.36
63061,0.82
63063,1.6
63065,0.05
63066,1.19
63069,0.57
63070,1.2
63072,0.6
63075,0.58
63077,1.4
63079,1.25
63082,0.38
63085,0.7
63087,0.88
63089,1.01
63091,0.4
63092,2.22
63093,1.0
63094,0.87
63095,1.06
63102,1.48
63103,1.24
63104,2.04
63107,0.41
63111,0.69
63113,0.32
63114,1.61
63118,0.3
63129,2.62
63135,0.4
63145,0.6
63156,0.54
63159,0.6
63160,0.75
63162,0.8
63164,1.51
63165,0.6
63167,1.77
63169,0.72
63172,1.98
63173,1.52
63174,1.86
63179,1.27
63180,0.97
63182,0.95
63184,1.29
63186,1.5
63187,0.9
63188,1.03
63190,2.78
63196,0.9
63197,1.3
63198,0.56
63200,0.46
63204,1.27
63205,1.74
63216,0.54
63219,2.33
63230,0.64
63231,1.28
63232,1.14
63237,0.65
63238,0.7
63245,0.6
63248,1.2
63258,1.17
63259,0.18
63268,0.7
63274,0.9
63275,0.9
63277,0.39
63279,1.68
63281,2.04
63285,1.8
63292,0.96
63293,0.13
63295,1.78
63296,1.01
63302,0.3
63307,0.73
63308,0.39
63309,1.44
63311,1.25
63313,0.65
63314,0.16
63317,0.6
63319,1.0
63320,0.5
63323,1.07
63328,2.38
63334,0.22
63337,0.8
63339,1.19
63341,1.3
63342,0.96
63343,0.85
63347,1.47
63351,0.61
63354,1.85
63358,0.96
63364,1.3
63367,1.17
63369,0.5
63371,0.8
63372,0.74
63373,1.74
63376,0.88
63377,2.15
63384,0.92
63390,0.98
63393,0.76
63396,1.2
63399,1.13
63400,0.92
63404,1.29
63406,1.1
63407,0.86
63409,1.0
63410,0.95
63411,1.15
63412,1.5
63415,0.12
63417,0.8
63419,1.24
63420,2.39
63422,0.95
63423,2.0
63425,3.26
63426,3.17
63434,1.0
63435,1.68
63437,1.64
63438,1.26
63441,1.19
63443,1.01
63448,0.54
63449,0.49
63450,1.43
63451,0.71
63453,0.88
63459,1.82
63466,1.18
63468,1.02
63470,1.57
63471,1.03
63474,1.64
63475,1.24
63479,2.07
63481,1.43
63482,1.34
63484,0.57
63485,0.7
63489,1.55
63490,1.67
63496,0.25
63497,1.51
63498,1.77
63507,0.58
63509,1.28
63515,1.0
63519,0.38
63521,0.73
63523,1.49
63525,0.68
63528,0.65
63529,1.21
63533,1.66
63536,0.65
63541,1.08
63542,0.56
63546,0.25
63547,0.61
63550,1.31
63551,0.22
63554,0.1
63562,1.78
63563,1.12
63564,0.9
63565,0.39
63568,0.69
63569,1.64
63570,0.7
63573,1.38
63576,2.74
63577,1.48
63578,0.5
63579,1.9
63580,1.05
63581,1.03
63582,0.52
63584,0.67
63585,1.12
63586,1.52
63587,1.41
63588,0.75
63589,0.63
63590,0.54
63591,0.8
63596,1.46
63599,1.04
63602,1.15
63604,0.48
63607,1.77
63608,1.38
63609,0.46
63611,0.77
63614,1.04
63618,3.02
63621,1.86
63623,1.03
63626,0.74
63633,1.96
63634,2.57
63636,0.45
63637,0.67
63640,1.66
63641,0.9
63646,0.86
63647,1.13
63649,1.13
63656,1.8
63663,0.63
63668,1.15
63669,0.57
63671,1.35
63673,0.53
63677,0.54
63678,0.85
63679,0.72
63680,0.44
63684,0.95
63685,0.5
63686,0.6
63689,1.88
63691,0.8
63693,1.54
63694,1.62
63696,1.95
63697,1.2
63699,1.87
63701,1.95
63705,1.88
63706,1.96
63707,2.0
63708,1.63
63709,2.46
63712,1.33
63716,1.9
63719,1.88
63720,2.2
63721,1.85
63722,2.01
63723,0.9
63725,0.54
63728,1.18
63734,0.94
63735,1.0
63737,1.02
63742,2.25
63744,0.43
63745,1.19
63750,0.6
63751,1.93
63752,1.44
63753,0.66
63755,1.1
63757,1.35
63767,0.6
63769,1.82
63772,1.08
63773,1.09
63776,0.79
63780,0.59
63781,0.34
63782,0.76
63788,0.15
63790,1.4
63791,1.12
63792,0.94
63794,0.68
63797,0.96
63798,1.03
63799,0.62
63800,0.8
63806,0.62
63807,0.72
63808,1.6
63809,0.89
63810,1.19
63811,0.77
63814,0.81
63816,1.42
63817,1.36
63818,1.0
63824,1.66
63832,0.64
63834,1.89
63836,1.67
63841,0.8
63843,0.43
63844,2.65
63847,0.56
63849,1.81
63852,1.6
63856,2.17
63857,0.47
63861,1.18
63875,1.42
63881,0.2
63887,0.8
63889,0.95
63890,2.62
63893,0.71
63895,0.88
63896,0.24
63900,1.51
63901,0.9
63902,0.75
63903,1.02
63908,0.9
63912,0.69
63914,1.31
63915,0.9
63916,0.73
63922,1.34
63923,0.76
63924,0.96
63929,1.2
63933,1.6
63936,1.38
63939,0.41
63940,0.98
63941,1.22
63942,0.73
63945,0.19
63946,0.5
63947,2.28
63948,1.72
63949,0.6
63951,1.88
63952,0.9
63956,1.29
63958,1.3
63959,0.9
63960,0.6
63961,0.89
63964,1.76
63967,0.26
63973,0.38
63975,0.51
63976,2.01
63977,0.79
63978,1.24
63979,1.03
63980,1.92
63987,0.68
63988,0.96
63989,1.09
63991,1.04
63993,0.6
63994,1.43
63997,1.8
64002,1.07
64003,2.82
64004,1.38
64006,1.34
64008,0.51
64010,1.0
64012,1.31
64013,0.85
64014,1.2
64017,1.0
64020,1.89
64022,0.55
64027,0.74
64030,1.06
64033,0.6
64036,0.5
64037,0.33
64042,0.95
64046,0.5
64047,2.43
64048,0.82
64049,0.49
64050,1.28
64054,1.02
64057,0.6
64058,1.29
64059,3.31
64064,0.82
64065,1.07
64066,1.06
64075,0.5
64076,1.72
64077,1.78
64078,0.8
64081,0.7
64084,1.68
64092,0.8
64093,1.04
64096,0.72
64097,0.54
64098,0.6
64099,0.19
64102,0.89
64106,1.3
64108,0.7
64113,0.38
64114,0.77
64115,1.42
64116,0.38
64118,2.23
64123,0.39
64126,0.39
64128,0.93
64129,1.23
64130,1.36
64133,0.94
64138,1.03
64139,0.24
64140,2.15
64148,0.31
64151,0.23
64153,0.74
64154,0.4
64157,0.11
64160,0.6
64161,1.8
64163,0.45
64164,1.53
64165,0.8
64169,1.91
64171,0.7
64175,0.58
64179,2.38
64180,0.6
64182,0.81
64185,0.58
64189,0.94
64190,1.57
64191,1.92
64192,1.25
64193,0.93
64197,1.65
64200,1.58
64207,1.66
64210,0.97
64217,0.65
64219,2.36
64224,1.59
64226,0.3
64228,0.51
64229,0.7
64233,0.74
64236,0.41
64243,0.98
64249,1.39
64250,0.22
64252,1.78
64254,0.5
64255,2.29
64258,2.6
64259,1.79
64260,1.53
64261,1.46
64262,1.34
64268,0.5
64271,0.43
64279,1.05
64281,1.64
64282,1.7
64283,0.66
64286,0.95
64289,0.38
64291,0.93
64292,1.38
64293,0.1
64295,1.42
64304,1.25
64305,0.74
64306,0.27
64308,0.67
64309,0.94
64310,1.37
64312,1.26
64313,0.65
64318,2.31
64319,1.28
64320,0.9
64322,1.37
64323,1.77
64325,0.6
64327,0.45
64330,0.4
64339,1.27
64343,0.4
64345,1.44
64346,2.4
64348,1.0
64349,0.33
64350,0.74
64354,1.55
64358,2.1
64359,0.4
64363,0.57
64366,0.25
64368,1.03
64370,0.5
64377,0.82
64378,0.8
64386,2.65
64387,0.94
64388,1.31
64393,1.74
64395,0.4
64398,0.92
64399,0.55
64401,1.6
64404,1.01
64406,0.8
64409,0.38
64411,0.51
64414,1.14
64415,0.91
64416,0.71
64417,1.47
64425,0.92
64429,2.13
64434,1.05
64435,1.5
64438,0.59
64439,1.0
64440,0.33
64443,0.33
64444,0.28
64445,1.27
64448,0.86
64451,0.8
64452,1.68
64453,1.6
64456,0.38
64457,0.95
64459,0.5
64460,1.14
64461,0.67
64462,1.22
64463,0.26
64465,0.29
64470,0.73
64471,0.75
64477,0.98
64478,0.6
64479,0.6
64480,0.31
64481,0.9
64483,0.45
64484,0.99
64488,2.65
64492,1.73
64495,0.79
64498,0.2
64500,1.21
64502,1.19
64503,1.2
64511,0.9
64512,1.4
64515,1.56
64516,0.5
64519,0.14
64523,0.12
64527,1.9
64532,1.46
64535,2.14
64536,1.3
64538,0.28
64539,0.83
64541,0.53
64542,1.45
64544,1.4
64545,1.14
64546,0.89
64549,0.55
64563,0.75
64567,0.9
64570,0.6
64572,1.43
64573,0.3
64575,1.24
64577,0.42
64580,1.4
64581,0.93
64582,0.6
64591,1.1
64594,1.7
64596,1.99
64597,1.24
64598,0.4
64607,0.4
64612,0.8
64613,0.16
64619,1.56
64622,0.5
64627,0.6
64628,0.6
64636,1.82
64638,1.3
64644,1.1
64646,0.5
64649,0.73
64654,0.4
64659,1.31
64664,1.54
64665,1.13
64666,1.09
64668,0.55
64676,1.19
64680,0.91
64681,2.11
64682,0.73
64683,0.68
64685,0.43
64687,1.71
64693,0.6
64694,0.41
64696,0.6
64699,1.2
64701,1.03
64702,0.12
64705,0.6
64707,1.46
64708,1.4
64709,0.9
64712,1.29
64715,1.36
64716,1.53
64720,0.44
64724,2.39
64726,0.7
64728,1.37
64731,1.37
64732,0.9
64733,0.84
64735,0.38
64737,0.28
64743,0.16
64746,2.47
64747,0.16
64754,1.1
64755,0.87
64756,0.64
64758,1.29
64759,1.3
64760,0.42
64761,0.15
64763,1.5
64766,1.56
64770,1.25
64771,0.58
64772,0.33
64777,1.2
64778,0.81
64779,0.8
64782,2.09
64783,2.1
64784,0.72
64788,0.89
64795,0.73
64796,1.06
64799,0.68
64801,0.8
64802,2.01
64806,1.02
64807,1.33
64810,0.78
64813,1.25
64814,0.21
64816,1.68
64819,0.6
64820,1.95
64823,1.48
64824,1.01
64825,0.93
64826,1.48
64827,1.0
64828,0.89
64829,2.84
64831,0.9
64832,0.6
64834,1.45
64835,1.56
64839,0.5
64840,0.61
64842,0.6
64843,0.81
64844,0.53
64847,1.72
64851,2.14
64853,1.2
64854,1.1
64856,1.25
64857,0.71
64858,0.93
64859,0.98
64864,0.63
64866,1.1
64867,0.74
64868,1.52
64870,0.6
64875,0.56
64877,0.6
64879,0.66
64882,1.32
64885,0.27
64889,1.16
64892,0.86
64894,1.87
64895,1.33
64899,2.37
64900,0.35
64901,0.71
64903,1.1
64904,2.0
64913,1.39
64914,1.48
64919,1.15
64920,2.17
64921,0.52
64922,0.46
64923,1.21
64924,0.4
64927,1.87
64929,1.2
64932,0.6
64933,0.98
64934,0.92
64936,1.56
64937,0.56
64938,0.93
64939,1.81
64940,1.04
64944,1.01
64945,1.62
64946,0.99
64947,2.85
64948,2.81
64949,0.68
64950,1.52
64951,1.93
64953,1.06
64954,3.22
64958,0.66
64959,1.06
64960,1.65
64962,1.3
64964,0.5
64965,0.89
64966,1.3
64968,0.9
64969,0.69
64972,1.0
64973,0.3
64974,0.61
64975,0.91
64978,1.53
64979,0.43
64982,0.9
64983,0.59
64984,0.71
64986,0.4
64988,1.07
64989,0.48
64991,1.71
64992,1.07
64993,1.33
64996,2.84
64998,0.21
65000,1.23
65004,0.41
65005,0.28
65010,0.6
65015,0.83
65016,1.38
65018,1.0
65019,1.65
65023,0.63
65025,0.15
65026,1.7
65028,0.99
65029,1.15
65030,0.9
65034,0.8
65037,0.7
65038,0.84
65043,1.4
65044,0.27
65046,0.79
65047,1.22
65049,1.27
65052,0.76
65054,1.41
65055,0.99
65059,0.6
65060,1.06
65061,0.26
65063,1.48
65065,0.62
65068,0.95
65069,2.54
65071,0.5
65072,1.06
65073,0.71
65077,0.23
65082,0.98
65083,0.81
65085,0.19
65094,0.6
65095,1.66
65097,2.36
65098,0.55
65100,0.59
65105,2.42
65107,1.13
65110,0.39
65111,1.18
65113,0.77
65114,0.87
65115,0.55
65116,0.64
65117,0.87
65118,1.03
65119,0.89
65121,0.34
65122,1.8
65125,1.57
65126,0.94
65127,0.45
65131,0.32
65132,0.4
65133,0.4
65134,0.93
65135,0.4
65137,1.44
65138,2.08
65140,1.2
65141,1.1
65144,1.31
65145,1.85
65149,0.93
65155,0.38
65158,0.73
65162,1.51
65163,1.32
65164,1.25
65166,0.44
65167,0.9
65168,0.71
65169,0.61
65170,0.37
65171,0.98
65172,1.31
65176,0.8
65178,1.57
65179,0.44
65180,0.49
65183,1.44
65185,1.17
65186,1.02
65187,0.86
65192,1.38
65193,0.6
65194,0.71
65196,0.21
65197,1.28
65206,1.2
65210,0.97
65212,1.31
65218,0.55
65219,0.74
65220,1.23
65221,0.74
65223,3.19
65227,1.2
65228,0.9
65229,0.5
65230,0.96
65231,1.57
65232,0.23
65233,0.28
65234,0.84
65236,1.41
65240,0.23
65241,0.31
65242,2.14
65253,0.67
65255,1.73
65256,0.96
65257,1.33
65259,0.9
65260,1.5
65262,0.97
65263,0.99
65268,1.88
65271,0.95
65273,1.03
65279,0.24
65281,0.21
65284,0.9
65286,0.85
65287,0.27
65290,0.28
65292,0.76
65296,1.53
65297,0.04
65299,1.56
65300,1.21
65302,1.08
65303,0.28
65305,0.5
65308,0.07
65309,1.03
65311,1.63
65312,1.13
65314,1.33
65315,1.38
65316,1.1
65319,1.01
65322,1.6
65323,0.88
65325,0.08
65326,0.07
65327,0.08
65330,0.88
65332,1.03
65333,0.93
65337,1.81
65338,1.34
65343,1.63
65344,1.45
65347,1.37
65351,1.66
65353,1.03
65354,0.83
65356,1.15
65360,0.7
65362,1.59
65364,0.83
65365,1.0
65366,0.57
65367,1.06
65375,1.3
65378,0.8
65379,0.9
65380,1.22
65384,0.65
65385,1.04
65387,0.51
65388,0.72
65389,0.89
65390,1.09
65392,1.17
65393,0.72
65394,1.17
65395,0.9
65397,0.44
65406,1.05
65416,0.04
65420,2.62
65421,1.0
65426,1.41
65433,0.6
65435,0.6
65436,1.2
65439,0.55
65440,1.85
65441,0.72
65445,0.26
65446,1.52
65448,0.96
65450,0.99
65451,0.78
65453,0.88
65454,1.52
65458,0.44
65460,0.26
65464,0.77
65466,0.49
65468,0.5
65470,1.25
65473,0.59
65477,0.8
65479,1.16
65481,2.77
65482,2.9
65486,1.4
65494,1.73
65498,0.9
65502,2.4
65504,0.79
65505,1.17
65509,1.48
65512,1.31
65514,2.1
65521,0.75
65524,1.24
65525,1.41
65529,1.14
65531,1.11
65534,1.63
65535,1.1
65538,0.81
65539,0.89
65540,0.6
65542,0.9
65543,0.9
65545,0.93
65548,0.4
65550,0.91
65552,1.8
65553,1.04
65554,0.87
65555,1.11
65559,1.2
65560,1.01
65561,1.7
65562,1.3
65563,1.86
65566,0.97
65567,0.99
65570,1.2
65572,0.78
65574,1.97
65575,1.15
65583,0.91
65584,1.05
65585,0.73
65589,1.2
65590,1.63
65591,0.9
65592,0.4
65598,1.06
65599,0.33
65600,1.13
65602,0.94
65604,0.4
65607,1.1
65608,1.76
65609,2.3
65610,2.52
65612,0.97
65614,0.9
65619,1.0
65622,0.4
65623,0.61
65626,0.86
65627,0.31
65628,0.37
65632,0.37
65633,0.24
65634,1.17
65635,0.86
65637,0.29
65639,1.69
65641,1.69
65642,1.69
65643,2.07
65644,1.94
65645,0.49
65648,1.06
65650,0.78
65651,1.62
65652,1.2
65653,0.14
65654,0.9
65655,1.22
65656,0.84
65659,1.56
65660,1.3
65661,1.1
65663,1.1
65665,0.61
65667,0.8
65670,0.76
65671,0.35
65672,0.8
65674,1.33
65676,0.9
65677,1.15
65678,1.0
65679,1.87
65680,1.3
65681,1.4
65682,0.76
65684,0.62
65685,0.8
65687,1.5
65688,2.59
65689,1.02
65690,1.89
65691,3.2
65692,1.64
65693,1.18
65694,0.37
65697,0.7
65698,0.14
65699,1.7
65700,0.62
65702,1.34
65703,1.35
65706,1.1
65707,0.4
65708,0.49
65709,2.13
65710,0.43
65713,0.99
65715,0.97
65718,1.68
65723,0.4
65725,1.0
65726,0.82
65727,1.2
65729,0.36
65731,1.4
65733,1.16
65734,1.66
65737,0.75
65738,0.33
65739,0.35
65740,1.9
65741,1.72
65742,0.39
65743,2.13
65745,1.23
65748,1.23
65749,0.72
65750,0.36
65751,0.96
65752,1.19
65754,0.27
65755,1.76
65756,0.8
65758,0.9
65759,1.5
65760,2.31
65761,1.7
65762,1.6
65763,0.63
65764,1.1
65765,0.72
65766,2.05
65767,1.95
65768,0.36
65769,1.99
65770,0.35
65772,0.45
65773,1.3
65774,0.9
65776,1.88
65777,0.8
65778,1.94
65779,0.7
65780,0.9
65781,0.78
65783,1.84
65784,0.8
65787,2.93
65788,1.0
65789,0.9
65790,0.8
65791,1.6
65793,2.19
65794,0.38
65796,1.1
65797,1.2
65798,1.4
65799,0.9
65800,1.5
65801,0.48
65802,1.6
65803,0.7
65804,0.26
65805,1.7
65806,0.37
65807,1.7
65809,1.7
65811,0.9
65812,1.6
65813,1.52
65814,1.98
65815,1.3
65816,0.8
65817,1.12
65818,2.25
65819,2.29
65820,1.0
65822,0.87
65823,1.0
65824,1.44
65825,1.44
65826,1.6
65827,2.87
65828,1.62
65832,1.97
65833,1.1
65835,0.25
65836,0.9
65837,1.64
65838,0.7
65839,0.9
65841,1.4
65842,1.52
65844,0.14
65845,1.0
65846,0.7
65847,1.2
65848,0.19
65849,1.99
65850,1.1
65851,1.46
65852,1.06
65853,2.02
65854,0.39
65855,0.39
65856,0.34
65857,1.23
65860,1.08
65861,1.49
65862,1.97
65863,2.04
65864,1.8
65865,1.7
65866,1.97
65867,0.37
65868,0.88
65870,0.38
65872,0.6
65874,1.7
65875,0.9
65876,1.9
65877,1.77
65878,1.2
65880,1.24
65881,2.25
65883,0.7
65884,1.9
65885,0.37
65887,0.7
65888,0.45
65889,1.4
65890,0.67
65891,0.93
65892,0.36
65893,0.63
65894,2.09
65895,1.0
65896,1.0
65897,1.87
65898,0.38
65899,2.01
65900,2.6
65902,0.9
65904,0.38
65906,0.19
65908,0.31
65910,0.9
65912,1.02
65913,0.7
65914,1.44
65916,0.81
65917,1.04
65919,1.4
65920,1.4
65921,1.46
65922,1.1
65923,0.93
65925,0.36
65926,0.25
65927,1.4
65928,1.0
65929,1.4
65930,3.07
65931,0.9
65932,1.0
65933,1.52
65934,0.77
65935,0.3
65936,0.89
65942,0.5
65944,0.75
65946,0.6
65948,0.54
65951,1.56
65954,0.9
65957,1.9
65959,1.91
65960,0.92
65961,0.74
65965,1.06
65980,2.37
65982,0.91
65983,1.65
65984,1.59
65985,0.64
65988,1.21
65992,1.1
65996,1.42
65997,0.83
65999,0.2
66000,0.5
66002,1.2
66004,0.4
66007,0.35
66010,0.9
66011,2.1
66012,1.2
66013,1.11
66014,1.91
66015,0.85
66017,0.11
66018,0.9
66020,0.66
66021,0.64
66022,0.84
66024,2.53
66025,1.13
66028,0.6
66030,1.18
66031,1.28
66039,0.43
66040,1.74
66041,1.46
66042,0.73
66043,0.34
66044,0.7
66046,1.18
66050,0.16
66051,0.41
66052,0.29
66054,0.7
66055,0.42
66056,1.16
66057,0.62
66058,1.46
66064,0.44
66065,0.36
66066,2.14
66067,1.16
66068,0.37
66069,0.45
66070,1.94
66074,0.62
66076,1.1
66077,1.09
66078,0.6
66080,1.56
66081,1.21
66088,0.41
66089,1.09
66091,0.42
66092,0.55
66093,1.27
66094,0.51
66097,1.4
66100,0.33
66101,1.4
66103,0.73
66104,2.54
66105,1.2
66108,0.7
66109,0.95
66110,0.44
66111,0.27
66114,1.4
66115,0.23
66116,0.38
66117,0.26
66118,0.38
66119,1.04
66120,0.98
66121,0.22
66123,0.33
66126,0.35
66127,0.13
66128,1.8
66129,0.33
66131,1.1
66133,1.4
66134,0.9
66136,0.85
66138,0.69
66139,0.57
66140,0.4
66141,1.1
66142,0.4
66144,0.7
66147,0.41
66148,0.38
66149,0.71
66150,0.8
66151,2.38
66152,0.4
66154,0.34
66156,0.86
66157,0.48
66158,1.5
66160,0.39
66161,0.9
66165,0.7
66166,0.7
66167,0.5
66169,0.49
66172,1.9
66175,0.33
66176,0.39
66177,1.1
66179,1.2
66180,0.6
66181,1.6
66183,0.8
66186,0.6
66190,1.61
66191,1.2
66193,0.8
66194,1.6
66195,1.9
66197,0.31
66198,1.1
66199,1.4
66200,1.26
66201,1.2
66202,0.8
66203,0.76
66204,1.0
66205,1.66
66206,1.97
66207,2.18
66209,1.01
66210,1.37
66212,0.75
66213,2.3
66214,0.68
66215,1.9
66216,1.7
66217,1.9
66218,0.95
66220,0.7
66221,0.97
66222,1.3
66223,1.52
66225,0.47
66226,0.8
66227,1.1
66228,1.1
66229,1.44
66230,1.14
66231,0.8
66233,2.25
66234,0.79
66235,2.52
66237,1.3
66238,0.79
66239,2.0
66240,1.78
66241,0.84
66242,0.17
66243,0.35
66244,0.8
66246,0.9
66247,1.0
66248,0.86
66249,2.46
66250,0.98
66251,0.47
66252,0.63
66253,1.96
66255,1.74
66256,2.29
66257,1.79
66258,0.86
66259,0.53
66261,1.48
66264,1.08
66266,0.13
66267,0.8
66268,1.1
66269,0.7
66271,0.8
66273,0.4
66274,1.25
66275,0.9
66276,1.6
66277,1.2
66279,0.78
66280,0.49
66281,1.07
66284,0.77
66285,0.76
66286,1.16
66287,1.08
66288,0.91
66289,0.84
66291,0.86
66292,0.38
66294,0.98
66295,0.36
66296,0.7
66297,0.84
66298,1.78
66299,0.55
66300,0.9
66301,1.99
66302,0.83
66303,1.01
66305,0.52
66306,1.8
66307,0.8
66308,0.79
66309,1.58
66310,0.96
66311,0.78
66313,1.39
66314,2.0
66315,0.88
66316,0.48
66317,0.64
66318,0.77
66319,0.9
66320,0.5
66321,0.93
66322,1.89
66323,1.84
66324,1.43
66325,2.42
66326,2.1
66327,2.79
66328,1.4
66329,0.7
66330,0.72
66334,0.28
66336,0.37
66337,1.8
66338,1.1
66339,1.0
66341,1.01
66342,0.38
66346,0.11
66347,0.18
66349,0.97
66350,1.03
66351,0.96
66353,1.25
66354,0.88
66356,0.96
66357,1.23
66360,1.1
66361,1.55
66362,0.67
66364,0.82
66365,0.29
66366,0.8
66367,0.24
66369,0.28
66371,0.8
66372,0.3
66373,0.56
66375,3.03
66376,0.43
66377,0.82
66378,0.55
66379,0.4
66383,1.33
66384,1.65
66385,0.9
66386,1.1
66387,0.9
66388,1.5
66389,0.86
66390,0.87
66391,0.66
66392,1.98
66393,0.39
66394,0.31
66396,0.37
66397,0.74
66398,0.64
66400,0.27
66401,0.4
66402,1.72
66403,1.02
66404,0.84
66405,0.74
66406,0.43
66407,1.62
66408,0.16
66409,0.74
66411,1.02
