,mag
31155,4.4
31160,4.2
31163,4.3
31179,3.9
31188,4.7
31201,4.7
31204,4.2
31205,5.0
31208,5.8
31229,4.5
31230,4.6
31234,4.7
31235,4.7
31239,4.5
31246,4.2
31255,4.6
31264,4.8
31265,4.7
31267,4.3
31273,6.2
31275,5.2
31278,4.2
31284,5.5
31288,4.7
31291,4.0
31292,3.6
31293,3.6
31299,4.4
31301,4.5
31304,4.8
31305,4.6
31311,4.4
31313,4.3
31314,5.8
31317,4.2
31318,4.6
31320,4.0
31325,4.3
31327,4.0
31328,4.2
31336,4.7
31337,4.5
31338,4.4
31340,4.3
31344,4.1
31346,4.9
31348,4.5
31349,4.5
31350,4.5
31352,4.2
31353,4.1
31355,4.4
31356,4.5
31359,4.4
31361,4.6
31365,4.9
31366,4.6
31367,4.3
31369,4.5
31370,4.7
31374,4.4
31377,5.1
31378,4.7
31379,4.4
31380,5.3
31382,4.9
31383,4.8
31385,5.3
31386,4.8
31390,4.6
31392,4.3
31393,4.6
31394,4.2
31395,4.5
31396,4.5
31399,4.9
31402,4.9
31403,5.0
31405,4.7
31407,4.8
31408,4.6
31409,4.6
31410,4.1
31411,4.7
31413,5.2
31416,4.9
31417,5.2
31418,4.7
31419,4.7
31420,5.0
31422,4.5
31423,4.4
31425,4.5
31427,4.4
31430,4.4
31431,4.3
31433,4.6
31434,4.5
31435,4.5
31436,4.2
31437,4.9
31439,4.8
31440,4.6
31441,4.5
31442,4.5
31444,4.4
31445,4.4
31448,4.5
31450,4.4
31453,4.1
31454,5.0
31455,4.9
31457,4.8
31458,4.3
31459,4.5
31460,4.4
31463,4.1
31464,4.8
31465,4.7
31466,4.4
31468,4.5
31470,4.8
31471,4.7
31472,4.5
31474,4.7
31475,4.4
31476,4.5
31478,4.0
31479,4.5
31480,4.7
31481,4.6
31482,4.5
31483,4.6
31484,5.1
31485,5.1
31486,4.9
31488,4.8
31489,5.6
31490,5.0
31491,4.5
31492,4.7
31494,5.8
31496,7.5
31501,4.7
31502,5.2
31511,4.8
31519,3.6
31522,4.24
31526,4.1
31530,3.7
31531,3.7
31536,4.4
31537,4.6
31539,4.2
31547,4.5
31557,4.3
31558,4.6
31577,4.7
31579,4.1
31582,4.5
31584,4.5
31592,3.6
31598,4.5
31600,4.7
31604,4.3
31610,3.6
31622,4.3
31623,4.5
31629,3.8
31651,4.3
31660,4.4
31664,4.3
31666,4.1
31668,5.2
31670,6.6
31681,4.0
31682,4.5
31693,4.1
31699,4.5
31711,4.6
31715,4.1
31722,4.7
31729,4.4
31735,4.9
31744,3.7
31746,3.7
31760,4.4
31786,5.8
31787,3.9
31788,4.0
31790,5.3
31794,3.7
31795,3.8
31796,5.6
31807,4.8
31816,4.3
31820,4.7
31825,4.4
31826,4.7
31827,4.0
31830,4.2
31836,4.8
31838,4.5
31840,5.0
31842,4.4
31843,4.1
31844,4.7
31845,3.9
31847,4.3
31850,7.2
31857,4.2
31860,4.4
31866,5.3
31874,4.6
31889,4.0
31894,4.0
31901,4.2
31907,4.2
31916,4.7
31920,4.1
31929,4.0
31930,4.0
31937,5.2
31938,3.66
31942,5.1
31943,4.6
31952,4.2
31954,4.1
31956,4.5
31975,4.4
31976,4.4
31977,4.2
31978,4.6
31979,4.7
31982,4.6
31985,4.1
31994,6.1
32004,4.1
32005,4.3
32017,4.3
32022,4.2
32023,4.2
32024,4.0
32025,4.0
32026,4.3
32037,4.4
32040,4.7
32050,4.6
32057,4.7
32059,4.4
32063,5.1
32065,4.7
32076,4.5
32093,4.5
32095,4.6
32103,4.8
32106,4.1
32111,4.3
32116,4.4
32122,4.4
32125,4.5
32126,4.5
32137,4.2
32143,4.6
32147,4.3
32150,4.6
32153,4.5
32158,4.8
32159,5.2
32163,4.0
32167,5.2
32168,6.2
32171,4.6
32173,5.2
32174,4.1
32176,4.4
32181,4.1
32184,4.1
32191,4.1
32193,4.6
32197,5.0
32225,4.2
32244,4.3
32251,4.5
32256,4.7
32263,4.3
32264,4.6
32265,5.0
32270,4.2
32272,4.1
32296,4.4
32298,5.8
32314,4.5
32324,4.4
32332,4.1
32341,4.7
32344,4.9
32354,4.2
32359,4.2
32362,4.9
32366,4.3
32370,4.8
32377,4.3
32383,4.0
32384,4.2
32391,4.6
32394,5.1
32397,4.5
32400,5.4
32407,4.6
32411,4.3
32421,4.9
32423,4.1
32427,4.6
32428,4.4
32429,4.6
32432,4.7
32443,4.6
32470,4.8
32486,4.6
32487,4.1
32493,4.4
32494,4.5
32497,4.3
32502,4.8
32504,4.4
32506,4.5
32518,4.4
32519,4.5
32526,4.7
32527,4.9
32531,4.3
32534,4.4
32539,4.6
32540,4.7
32546,4.7
32565,4.4
32572,4.6
32596,4.8
32605,4.4
32615,4.4
32620,4.4
32627,4.2
32628,4.7
32631,4.5
32634,4.5
32635,4.9
32636,3.7
32648,4.1
32652,4.3
32661,4.4
32687,4.5
32697,3.8
32714,4.1
32715,4.3
32721,4.5
32724,4.4
32728,4.0
32743,4.5
32749,5.3
32750,4.6
32752,5.1
32756,4.7
32760,3.9
32764,4.5
32773,4.7
32776,4.6
32778,4.2
32786,5.1
32787,4.7
32788,5.3
32794,4.6
32796,4.8
32801,4.5
32810,4.3
32812,4.9
32813,4.2
32817,4.1
32822,4.5
32830,4.2
32832,4.1
32836,4.6
32853,4.4
32859,4.4
32864,4.5
32870,4.5
32876,4.0
32901,4.4
32909,4.4
32918,4.3
32920,4.0
32922,4.5
32927,4.3
32942,4.0
32951,4.3
32957,4.0
32960,4.9
32962,4.4
32963,4.4
32985,5.0
32986,4.3
32999,4.7
33004,4.5
33006,4.2
33022,4.7
33024,4.8
33028,4.8
33029,4.4
33030,5.3
33033,4.6
33035,5.1
33036,4.6
33038,4.7
33039,4.1
33040,4.1
33041,4.9
33042,4.5
33043,4.3
33049,4.0
33052,4.4
33054,4.4
33062,4.3
33071,4.8
33072,4.0
33075,3.82
33085,4.7
33086,5.0
33094,4.7
33099,4.4
33109,4.3
33111,4.5
33118,4.4
33127,4.8
33135,4.7
33138,5.0
33139,4.8
33142,4.7
33144,4.4
33147,4.7
33165,4.4
33167,4.6
33174,4.2
33177,4.5
33180,4.5
33182,4.6
33185,4.6
33189,4.3
33190,4.6
33193,4.6
33196,4.8
33201,4.4
33205,4.3
33207,4.2
33213,4.0
33221,4.3
33226,4.0
33229,4.2
33235,5.0
33249,4.3
33250,4.2
33254,4.4
33257,4.4
33260,4.2
33264,4.6
33266,4.6
33267,4.6
33268,4.3
33269,4.2
33271,4.8
33272,4.6
33275,4.2
33281,5.6
33283,4.5
33284,4.6
33287,4.7
33288,4.2
33289,4.8
33298,4.5
33299,5.8
33303,4.3
33306,5.1
33309,4.4
33314,4.1
33316,4.0
33317,4.1
33318,4.7
33321,5.2
33322,4.9
33323,4.5
33331,4.0
33333,4.3
33337,4.4
33344,5.0
33345,4.2
33352,4.6
33360,5.0
33361,4.2
33362,4.2
33364,4.3
33366,4.2
33373,4.2
33378,4.8
33380,5.0
33386,4.6
33393,4.4
33399,4.2
33400,4.7
33405,4.6
33406,4.9
33410,4.3
33413,4.3
33414,4.3
33415,4.2
33419,4.5
33424,4.4
33426,4.6
33428,4.4
33430,4.6
33435,4.5
33442,4.1
33444,4.4
33446,4.9
33449,4.5
33451,4.4
33455,4.5
33456,4.3
33463,4.5
33466,4.7
33467,4.6
33469,4.7
33470,4.5
33474,4.7
33486,4.7
33489,4.8
33491,4.4
33494,4.7
33497,4.7
33499,4.7
33501,4.9
33506,4.4
33508,4.5
33509,4.6
33510,4.6
33511,4.4
33514,5.0
33515,4.6
33516,4.5
33518,4.6
33519,4.3
33523,6.6
33525,5.3
33527,5.6
33530,5.1
33531,4.6
33532,5.0
33534,4.7
33535,5.7
33536,5.3
33537,7.4
33538,4.4
33539,4.7
33541,5.5
33542,4.0
33543,4.3
33545,4.2
33547,4.1
33549,4.4
33555,4.5
33556,4.9
33557,4.4
33558,4.2
33560,4.8
33563,4.4
33565,4.7
33566,4.5
33568,4.6
33569,5.7
33571,5.6
33573,4.3
33575,4.5
33576,4.6
33577,4.3
33578,4.4
33580,4.1
33581,4.3
33583,5.2
33584,4.7
33586,4.8
33587,4.8
33588,4.6
33592,4.8
33593,4.4
33601,4.2
33614,4.4
33616,4.4
33617,4.6
33625,4.5
33626,4.8
33627,4.5
33630,4.6
33633,4.7
33635,4.7
33640,5.0
33647,4.1
33649,4.6
33650,4.6
33651,4.7
33653,4.6
33655,4.7
33656,4.6
33657,4.6
33658,4.5
33659,4.6
33662,4.6
33665,4.4
33670,4.9
33671,4.6
33672,4.4
33673,4.1
33677,4.1
33679,4.3
33680,4.4
33682,4.7
33688,4.8
33698,4.3
33700,4.4
33704,4.4
33708,4.7
33716,4.1
33730,4.4
33731,4.1
33732,4.0
33737,4.4
33743,4.5
33752,5.0
33753,4.5
33754,4.6
33760,4.7
33761,4.5
33762,4.7
33765,4.3
33768,4.9
33772,4.3
33775,4.4
33776,4.6
33779,4.5
33780,4.6
33781,4.3
33783,4.8
33784,5.1
33786,4.6
33788,4.5
33789,4.2
33790,4.3
33791,4.3
33792,4.7
33794,4.8
33795,5.0
33798,4.7
33799,4.6
33800,4.2
33802,5.0
33803,4.9
33805,4.9
33806,5.8
33808,7.6
33817,4.3
33827,4.4
33829,4.3
33830,4.4
33833,4.1
33840,4.2
33843,4.4
33845,4.1
33851,4.2
33852,5.8
33855,4.9
33856,5.0
33857,4.6
33858,4.2
33859,4.3
33864,4.3
33875,4.0
33877,4.1
33892,4.6
33903,4.6
33908,4.5
33913,5.0
33925,4.6
33932,4.7
33937,4.0
33942,4.7
33945,4.4
33952,4.3
33957,4.2
33964,4.3
33970,4.4
33976,4.8
33978,5.3
33979,4.7
33987,4.5
33988,4.3
33989,4.4
33991,4.4
33994,4.5
33995,5.1
33997,6.1
34000,4.7
34001,4.7
34005,4.4
34008,4.2
34011,4.1
34014,5.1
34016,4.1
34017,4.4
34029,4.1
34034,4.6
34037,4.4
34039,4.5
34041,4.2
34042,4.7
34049,4.0
34053,4.0
34054,4.1
34061,4.6
34081,4.8
34083,4.3
34094,4.4
34096,6.6
34098,4.6
34101,4.5
34121,4.0
34122,4.8
34126,5.0
34127,4.8
34131,3.9
34134,4.7
34137,4.3
34147,4.9
34149,4.5
34151,4.1
34152,4.2
34153,4.4
34155,4.7
34160,4.9
34162,4.5
34167,4.8
34168,4.9
34169,4.2
34172,4.7
34173,4.5
34175,4.4
34176,4.4
34179,4.6
34180,4.5
34182,4.4
34184,4.2
34190,5.7
34194,4.6
34196,4.4
34198,4.3
34204,4.5
34210,4.0
34211,4.2
34212,5.7
34215,4.6
34227,4.2
34228,5.0
34229,4.2
34234,4.3
34237,4.1
34242,4.4
34247,4.2
34252,4.5
34254,4.8
34255,4.4
34260,5.1
34261,4.3
34262,4.4
34265,4.6
34266,4.4
34270,4.3
34272,4.3
34276,4.8
34281,4.3
34282,4.1
34284,4.1
34287,4.5
34289,4.9
34292,4.5
34295,4.9
34296,4.7
34297,4.6
34299,5.2
34300,5.1
34302,6.5
34307,4.1
34312,4.3
34314,5.4
34315,5.2
34318,7.1
34352,4.2
34361,4.1
34372,4.2
34383,4.6
34398,4.1
34399,5.0
34402,4.2
34405,4.8
34414,6.2
34415,5.3
34419,4.8
34421,4.6
34422,4.6
34423,6.1
34436,4.3
34438,5.8
34442,4.2
34462,5.0
34471,4.4
34481,4.4
34485,5.0
34488,4.9
34496,4.7
34497,5.0
34499,4.1
34500,4.7
34502,4.3
34511,4.4
34516,4.7
34518,4.1
34520,4.2
34540,4.1
34541,3.8
34557,4.3
34558,4.5
34561,4.4
34565,4.7
34573,4.3
34588,4.2
34600,4.4
34607,4.4
34609,4.2
34640,4.7
34641,4.4
34642,4.0
34645,4.1
34657,4.7
34659,4.2
34681,4.5
34683,4.9
34695,4.4
34728,5.2
34756,4.1
34765,4.2
34782,4.6
34791,4.3
34795,4.7
34797,4.2
34800,4.7
34802,4.2
34804,4.6
34814,3.9
34837,4.0
34848,5.2
34852,4.6
34862,4.5
34866,4.2
34872,4.4
34876,4.2
34882,5.1
34896,4.4
34897,4.3
34902,4.1
34919,4.2
34921,4.4
34929,4.2
34931,4.9
34933,4.8
34983,4.2
34993,4.8
35005,4.0
35019,4.0
35033,4.2
35036,4.7
35039,4.1
35048,4.1
35067,4.8
35079,4.9
35080,4.6
35083,4.8
35088,4.1
35091,4.6
35094,4.6
35096,4.2
35101,4.1
35102,4.4
35104,4.2
35105,4.4
35106,4.2
35123,4.5
35127,4.1
35130,4.3
35134,5.6
35137,4.0
35144,4.4
35146,4.5
35147,4.1
35156,4.0
35159,4.5
35161,4.3
35164,3.7
35176,4.8
35178,4.3
35181,4.8
35182,3.7
35186,4.1
35193,4.2
35204,4.1
35218,4.0
35227,4.5
35228,4.1
35229,4.3
35256,4.3
35260,4.5
35268,4.0
35287,4.5
35291,4.7
35315,4.2
35317,4.2
35328,4.2
35331,4.4
35334,4.8
35337,4.8
35348,4.5
35349,4.7
35362,4.3
35369,4.8
35370,4.4
35375,5.1
35380,5.4
35381,5.7
35386,4.7
35387,4.5
35394,4.8
35421,4.5
35434,4.0
35437,5.4
35453,4.3
35454,4.7
35460,5.3
35481,4.6
35512,4.2
35522,4.1
35544,4.6
35554,4.1
35562,4.0
35569,4.1
35584,4.0
35588,4.3
35591,4.0
35610,4.1
35612,4.3
35633,4.6
35634,4.1
35639,4.0
35641,4.4
35645,4.2
35656,4.0
35659,3.9
35663,4.5
35674,4.9
35676,4.8
35677,4.6
35687,4.5
35690,4.4
35691,4.5
35698,4.6
35700,5.2
35705,4.1
35712,4.7
35719,3.7
35738,4.2
35740,4.4
35753,4.4
35760,4.3
35768,5.2
35773,3.9
35779,4.0
35781,3.9
35783,4.3
35785,4.4
35786,4.0
35797,4.3
35813,4.2
35814,4.4
35849,4.2
35854,4.2
35870,4.4
35871,4.1
35872,4.4
35877,4.2
35899,4.2
35904,4.1
35909,4.2
35910,4.2
35912,3.7
35916,4.1
35918,3.9
35935,4.1
35936,4.2
35937,4.1
35938,4.4
35952,4.0
35955,4.3
35960,4.2
35963,4.0
35974,4.8
35984,4.8
35992,4.4
36006,4.6
36011,4.1
36012,4.0
36019,4.4
36020,4.0
36031,3.8
36034,4.0
36050,4.0
36056,4.3
36057,3.8
36065,4.2
36068,4.4
36070,4.6
36076,4.1
36079,3.9
36083,4.4
36090,5.2
36093,4.3
36096,4.6
36108,4.1
36113,4.7
36115,5.0
36117,4.1
36120,4.1
36123,5.3
36128,4.7
36134,4.1
36142,5.6
36144,4.4
36146,4.4
36149,4.0
36153,4.3
36156,5.2
36161,4.4
36171,4.9
36179,4.2
36193,5.4
36194,4.3
36207,4.2
36213,4.6
36214,4.2
36218,4.0
36226,4.6
36231,5.6
36236,4.3
36245,4.0
36251,4.6
36260,4.1
36262,4.1
36266,4.2
36273,4.0
36279,4.8
36284,4.4
36292,4.8
36294,4.3
36295,4.2
36301,4.1
36308,3.9
36337,6.0
36354,4.5
36359,4.8
36360,5.4
36362,5.2
36380,4.2
36386,4.3
36388,4.3
36389,3.7
36391,4.4
36394,4.1
36396,3.9
36397,3.8
36402,4.1
36403,4.1
36407,4.2
36419,3.9
36437,4.3
36445,4.7
36453,3.6
36456,4.2
36459,4.4
36468,4.2
36476,4.1
36485,4.0
36488,6.3
36495,4.4
36507,4.2
36508,3.9
36511,4.3
36515,4.4
36518,4.7
36523,3.9
36525,4.2
36527,4.2
36529,3.9
36531,4.8
36544,4.0
36562,4.3
36564,4.0
36569,4.5
36576,4.1
36577,4.6
36578,4.3
36593,4.0
36596,4.1
36602,4.4
36604,4.0
36614,4.3
36616,4.0
36618,4.1
36630,4.0
36633,3.9
36659,4.4
36660,4.3
36666,4.6
36668,4.2
36671,4.5
36673,4.1
36676,4.1
36680,4.9
36685,4.5
36692,4.8
36697,4.5
36702,4.3
36704,4.3
36709,3.9
36712,4.5
36718,4.1
36721,5.3
36731,4.4
36741,4.6
36743,4.1
36747,4.3
36749,4.9
36750,4.2
36760,4.0
36768,4.3
36772,4.2
36773,4.2
36776,4.4
36777,4.3
36784,4.5
36785,4.6
36791,5.7
36793,5.4
36794,4.0
36796,4.5
36799,4.3
36800,4.5
36802,4.2
36805,4.2
36807,4.5
36809,4.6
36818,4.2
36821,4.8
36826,4.2
36828,4.5
36832,4.6
36834,5.0
36846,4.9
36848,4.0
36853,5.3
36857,5.0
36859,4.7
36860,6.4
36865,5.1
36866,4.9
36869,4.8
36871,4.8
36873,4.2
36875,4.6
36876,4.4
36877,4.6
36879,5.2
36885,4.5
36886,4.7
36887,4.4
36889,4.2
36890,4.9
36891,4.6
36894,4.8
36896,3.9
36900,4.3
36902,4.7
36907,5.4
36909,5.5
36911,5.0
36913,5.5
36914,4.8
36918,7.7
36919,4.9
36928,4.1
36929,6.5
36933,4.0
36940,4.4
36941,4.5
36943,4.0
36957,4.0
36958,4.3
36965,5.0
36966,4.1
36969,5.5
36995,4.2
36996,4.4
36997,3.9
36999,4.2
37006,4.2
37007,4.6
37010,4.5
37016,4.3
37018,4.5
37020,5.3
37022,4.2
37024,4.0
37034,4.3
37040,4.1
37060,4.1
37061,4.3
37066,4.0
37072,4.9
37073,4.3
37077,4.7
37078,4.7
37079,4.7
37080,4.1
37085,6.0
37093,4.4
37094,4.0
37097,4.0
37100,4.2
37101,4.0
37107,4.7
37111,4.4
37114,4.2
37116,4.5
37123,4.5
37125,4.7
37126,4.0
37133,4.4
37137,4.5
37139,4.4
37140,4.1
37147,4.1
37152,4.2
37156,4.2
37159,5.1
37161,5.4
37168,4.0
37174,4.2
37175,3.9
37177,4.2
37182,4.3
37186,4.2
37187,4.3
37188,4.1
37192,4.2
37195,5.0
37197,4.3
37202,4.3
37206,4.2
37207,4.5
37210,4.1
37213,4.7
37214,4.1
37215,4.0
37218,4.3
37223,4.4
37224,5.1
37225,4.1
37233,4.8
37234,4.3
37235,4.1
37236,4.6
37237,4.1
37238,4.8
37240,4.5
37241,4.2
37242,4.5
37245,4.1
37246,4.4
37247,4.5
37248,4.7
37251,5.4
37253,4.4
37255,5.5
37263,5.2
37264,4.8
37270,4.6
37273,4.6
37274,4.4
37277,4.6
37278,4.6
37280,5.4
37281,4.4
37282,4.4
37283,4.6
37284,4.4
37285,4.4
37286,4.4
37288,4.5
37293,4.4
37295,4.6
37296,4.4
37297,4.9
37299,5.0
37300,4.2
37302,4.1
37304,4.3
37305,4.1
37307,4.9
37309,4.6
37313,4.0
37314,4.5
37315,4.2
37316,4.3
37318,4.4
37319,4.0
37322,4.9
37324,4.5
37325,4.1
37326,4.4
37329,4.9
37330,4.7
37331,5.1
37332,4.6
37334,4.7
37336,5.2
37337,4.5
37338,4.5
37339,4.3
37340,4.6
37342,4.7
37344,4.1
37345,4.1
37346,4.4
37349,4.6
37350,5.4
37351,5.4
37355,4.9
37357,4.7
37358,5.2
37359,4.9
37360,5.1
37361,5.3
37362,5.1
37363,5.6
37364,5.6
37365,5.7
37366,5.8
37367,6.9
37368,5.0
37369,4.2
37371,8.2
37382,4.7
37383,4.3
37402,4.3
37406,4.7
37408,4.7
37417,4.5
37430,4.4
37452,4.4
37461,4.6
37484,4.4
37492,4.4
37508,4.2
37521,4.4
37535,4.4
37548,4.0
37555,4.6
37557,4.3
37559,4.1
37570,4.9
37596,4.2
37597,4.4
37598,4.4
37615,4.7
37623,4.5
37630,4.6
37675,4.7
37680,4.3
37690,4.8
37698,4.9
37701,4.3
37707,4.3
37710,4.6
37713,4.6
37715,4.5
37727,4.5
37728,4.2
37732,4.3
37734,4.4
37737,4.3
37739,4.5
37743,4.3
37744,4.5
37745,4.6
37747,4.6
37749,5.4
37750,4.8
37751,4.5
37752,5.0
37755,4.2
37758,4.4
37769,5.0
37772,5.1
37773,5.0
37775,5.0
37776,5.1
37779,5.2
37783,5.1
37787,4.6
37790,4.6
37802,4.7
37815,3.9
37831,4.7
37849,4.5
37863,4.0
37880,4.7
37886,6.2
37892,4.5
37895,4.0
37919,4.9
37921,4.1
37923,4.1
37933,4.6
37938,4.2
37952,4.5
37961,5.4
37995,3.8
37997,4.1
38017,4.6
38026,4.5
38029,5.1
38035,4.8
38044,4.2
38046,4.5
38057,4.6
38060,5.0
38061,4.4
38067,5.1
38068,4.4
38070,4.1
38076,4.3
38081,4.7
38083,4.4
38086,4.4
38093,4.9
38094,4.5
38095,4.7
38096,4.7
38099,4.9
38100,5.0
38101,4.3
38104,5.3
38108,4.6
38109,4.5
38110,4.7
38111,4.2
38114,5.1
38115,4.8
38116,4.4
38122,4.4
38127,4.4
38128,4.6
38129,4.7
38130,4.9
38131,4.6
38134,5.6
38135,4.7
38137,5.7
38150,4.2
38159,4.2
38169,4.0
38181,5.2
38182,4.8
38186,4.4
38197,4.6
38198,4.2
38205,4.7
38212,4.6
38226,4.2
38232,4.5
38235,4.7
38237,4.5
38238,4.0
38245,4.5
38249,4.0
38252,4.7
38266,4.2
38267,4.2
38274,3.8
38275,4.0
38278,4.4
38280,4.5
38289,4.2
38295,4.1
38296,4.2
38299,4.4
38309,4.3
38313,5.9
38315,4.3
38319,5.2
38321,4.1
38341,4.3
38343,4.2
38348,4.5
38353,4.0
38361,4.4
38364,4.4
38369,4.8
38395,4.6
38402,4.4
38407,4.3
38416,4.1
38420,4.2
38423,4.0
38429,4.6
38476,4.7
38504,4.1
38518,3.8
38524,4.5
38529,4.0
38530,4.5
38538,4.0
38551,4.6
38571,4.9
38572,4.6
38574,5.3
38586,4.5
38591,4.2
38602,4.9
38603,4.8
38616,4.4
38631,4.0
38633,4.6
38645,3.8
38660,4.6
38665,5.0
38669,4.2
38673,4.3
38676,4.7
38690,4.9
38695,4.9
38696,4.1
38702,5.8
38715,4.2
38719,4.5
38720,4.4
38740,4.6
38747,4.5
38751,4.6
38752,4.3
38753,4.7
38756,4.2
38759,4.2
38763,4.9
38764,4.3
38782,4.4
38784,4.7
38785,4.3
38788,4.5
38790,4.3
38793,4.3
38822,4.5
38824,4.5
38848,4.5
38875,4.2
38878,4.1
38885,4.3
38897,4.4
38906,4.4
38912,4.5
38923,4.5
38926,4.1
38936,4.3
38938,4.4
38948,4.8
38963,4.0
38972,4.8
38986,4.2
39010,4.2
39019,4.7
39026,5.3
39037,4.6
39038,4.5
39046,4.9
39049,4.5
39053,4.4
39055,4.9
39059,4.5
39060,4.2
39064,4.8
39067,4.4
39078,4.4
39090,5.1
39092,4.6
39094,4.7
39099,4.6
39102,4.3
39110,4.6
39114,4.5
39147,4.2
39150,4.5
39161,4.6
39173,4.1
39185,4.2
39186,3.7
39206,4.2
39214,3.6
39220,3.7
39222,4.0
39235,4.6
39241,4.2
39243,4.4
39246,4.1
39251,4.4
39253,4.2
39255,4.6
39259,4.6
39264,4.4
39267,4.1
39271,4.7
39284,4.4
39290,4.5
39296,4.6
39297,4.6
39302,4.5
39309,4.1
39314,4.1
39315,4.5
39320,4.6
39329,4.0
39330,4.7
39333,4.3
39357,4.9
39366,4.4
39368,4.8
39372,4.6
39375,4.1
39377,4.5
39383,4.2
39384,4.7
39392,4.2
39393,4.5
39396,4.4
39404,4.1
39417,4.4
39420,5.1
39428,4.0
39436,4.1
39440,4.2
39442,4.5
39473,4.5
39474,4.2
39493,4.7
39494,4.3
39497,5.0
39503,4.4
39512,4.2
39517,4.7
39526,4.9
39541,4.8
39551,4.3
39552,4.6
39554,4.0
39557,4.0
39561,4.5
39566,4.4
39570,4.5
39576,4.2
39578,4.5
39601,4.9
39603,4.3
39608,4.2
39617,4.4
39621,4.9
39624,4.0
39637,4.4
39657,4.3
39661,4.3
39669,4.4
39670,4.5
39672,4.0
39684,4.3
39702,4.4
39709,4.6
39714,4.6
39727,4.5
39740,4.5
39741,4.3
39745,4.2
39754,4.1
39783,4.0
39787,5.2
39789,4.4
39796,4.5
39832,4.4
39843,4.1
39857,4.0
39859,4.3
39860,4.5
39863,4.1
39878,4.0
39881,4.1
39893,4.4
39897,4.3
39901,4.1
39905,4.6
39911,4.1
39912,4.8
39915,6.9
39926,5.7
39928,4.2
39933,4.1
39949,5.1
39963,4.3
39966,4.6
39968,4.5
39977,4.3
40000,4.1
40001,4.0
40021,4.1
40047,4.3
40050,4.1
40073,4.3
40075,4.3
40077,4.1
40081,5.7
40083,5.8
40088,4.6
40091,4.1
40094,5.4
40104,4.1
40112,4.2
40115,4.2
40117,4.2
40124,4.4
40143,4.6
40145,4.5
40147,4.3
40150,4.4
40151,4.1
40152,4.0
40161,4.9
40162,4.3
40164,4.0
40175,4.0
40183,4.2
40188,4.2
40192,5.1
40194,4.1
40195,4.4
40200,5.3
40201,5.2
40209,4.4
40216,4.8
40224,4.5
40231,4.6
40237,4.3
40243,4.2
40248,4.5
40249,4.1
40268,4.2
40269,4.5
40271,4.2
40280,4.2
40283,4.5
40287,4.5
40290,4.1
40318,3.7
40351,4.1
40362,4.5
40365,4.4
40370,4.8
40372,4.8
40376,4.8
40385,4.5
40406,4.4
40410,4.0
40416,4.2
40417,4.9
40423,4.1
40429,4.3
40436,4.2
40451,4.1
40458,4.4
40466,4.8
40471,4.2
40482,4.4
40486,4.6
40511,4.3
40513,4.6
40537,5.4
40562,4.3
40565,4.6
40580,4.7
40585,4.4
40601,4.0
40610,4.6
40615,4.4
40618,4.4
40627,4.6
40629,4.2
40646,4.1
40661,4.2
40675,4.0
40684,5.3
40690,4.3
40696,4.3
40700,4.7
40714,4.0
40717,6.0
40736,4.7
40738,4.9
40751,4.2
40758,4.4
40763,4.7
40765,4.4
40772,4.5
40776,4.5
40803,5.0
40808,4.5
40814,5.8
40818,5.2
40826,5.1
40830,4.9
40846,4.3
40859,4.6
40883,4.3
40887,4.2
40900,4.2
40903,4.4
40910,5.1
40912,4.3
40914,4.2
40921,4.5
40926,5.6
40927,4.3
40939,4.4
40951,4.0
40953,4.5
40957,4.1
40959,4.8
40964,4.4
40967,3.9
40975,4.6
40979,4.5
40982,5.0
40988,4.3
40996,4.0
41008,4.4
41014,4.1
41017,4.5
41021,4.5
41037,4.5
41042,4.1
41043,4.4
41049,4.4
41067,4.7
41071,4.3
41073,4.6
41088,4.3
41127,4.5
41133,4.4
41138,4.0
41157,4.4
41160,4.5
41182,4.5
41186,4.3
41193,4.9
41246,4.3
41248,3.84
41253,4.3
41257,4.7
41265,4.6
41280,4.2
41285,4.5
41287,4.2
41308,4.4
41315,4.7
41321,3.9
41333,4.4
41334,4.6
41341,4.6
41352,4.6
41358,4.1
41364,4.1
41380,4.3
41382,4.5
41385,4.4
41387,4.6
41402,4.0
41422,4.7
41436,4.4
41446,4.7
41456,4.3
41470,4.3
41471,4.3
41510,4.8
41533,4.2
41539,4.6
41558,4.5
41566,4.4
41577,4.9
41578,4.6
41583,4.1
41604,4.4
41610,4.3
41612,4.2
41630,5.5
41654,4.3
41675,4.3
41686,5.6
41688,4.9
41689,4.4
41694,4.5
41702,4.1
41710,5.6
41715,4.4
41718,4.6
41723,4.4
41733,4.7
41740,4.1
41743,4.2
41745,4.0
41753,5.7
41757,4.8
41779,4.2
41800,4.2
41804,4.0
41808,4.6
41810,4.3
41814,4.5
41816,4.4
41829,3.9
41849,4.5
41861,4.4
41872,4.1
41875,4.1
41876,3.9
41889,4.1
41899,3.8
41900,4.5
41908,3.6
41917,4.1
41922,4.2
41925,4.6
41931,4.5
41935,4.3
41937,4.3
41941,4.2
41942,5.6
41946,4.2
41967,4.2
41981,4.5
42002,4.6
42028,4.5
42037,4.4
42038,4.6
42042,4.3
42057,5.0
42071,4.6
42074,4.3
42080,4.5
42087,3.7
42100,3.8
42111,4.7
42116,5.5
42135,4.6
42156,4.4
42157,4.3
42165,4.3
42200,3.8
42207,4.3
42217,4.4
42218,4.7
42221,4.2
42223,4.1
42234,4.7
42235,4.7
